38.4,403489.129798337
38.5,404282.453855411
38.6,404980.594873596
38.7,405582.941821406
38.8,406088.9667861
38.9,406498.225757489
39,406810.359287941
39.1,407025.093027192
39.2,407142.238130852
39.3,407161.691541747
39.4,407083.436143507
39.5,406907.540786079
39.6,406634.160183107
39.7,406263.534681407
39.8,405795.989903003
39.9,405231.936260483
40,404571.868346694
40.1,403816.364200049
40.2,402966.084446975
40.3,402021.771323304
40.4,400984.247576652
40.5,399854.41525205
40.6,398633.254363384
40.7,397321.821453371
40.8,395921.248045086
40.9,394432.738988211
41,392857.570703444
41.1,391197.089328657
41.2,389452.708770631
41.3,387625.908666328
41.4,385718.23225788
41.5,383731.284185595
41.6,381666.728203469
41.7,379526.284821789
41.8,377311.728881583
41.9,375024.887065756
42,372667.635351867
42.1,370241.896411599
42.2,367749.636962043
42.3,365192.865073981
42.4,362573.627442416
42.5,359894.006624641
42.6,357156.118251133
42.7,354362.108214639
42.8,351514.149842733
42.9,348614.441059212
43,345665.20153958
43.1,342668.669865919
43.2,339627.100686328
43.3,336542.761884098
43.4,333417.9317617
43.5,330254.896244581
43.6,327055.946109674
43.7,323823.374243416
43.8,320559.472933965
43.9,317266.531202162
44,313946.832175676
44.1,310602.650510595
44.2,307236.249864605
44.3,303849.880425708
44.4,300445.776500288
44.5,297026.15416414
44.6,293593.208979906
44.7,290149.113784159
44.8,286696.016547217
44.9,283236.038308512
45,279771.271190207
45.1,276303.776491482
45.2,272835.582865756
45.3,269368.684582853
45.4,265905.039877944
45.5,262446.569388859
45.6,258995.154683162
45.7,255552.636876151
45.8,252120.815340747
45.9,248701.446510014
46,245296.242772831
46.1,241906.871463058
46.2,238534.953942278
46.3,235182.064776066
46.4,231849.731003456
46.5,228539.431499147
46.6,225252.596427769
46.7,221990.606789339
46.8,218754.794054877
46.9,215546.439890962
47,212366.775971859
47.1,209216.983877654
47.2,206098.195076732
47.3,203011.490990735
47.4,199957.903140036
47.5,196938.413367616
47.6,193953.954139115
47.7,191005.408916723
47.8,188093.612604453
47.9,185219.352062252
48,182383.366686338
48.1,179586.349053019
48.2,176828.945623251
48.3,174111.757505066
48.4,171435.341270993
48.5,168800.209827521
48.6,166206.833333648
48.7,163655.640165503
48.8,161147.017924034
48.9,158681.314482729
49,156258.839072341
49.1,153879.863399607
49.2,151544.622796936
49.3,149253.317400087
49.4,147006.113350885
49.5,144803.144022031
49.6,142644.511261142
49.7,140530.286651183
49.8,138460.512784497
49.9,136435.204547726
50,134454.350414952
50.1,132517.913746476
50.2,130625.834090715
50.3,128778.028486775
50.4,126974.392765345
50.5,125214.802845633
50.6,123499.116026154
50.7,121827.172267269
50.8,120198.795463477
50.9,118613.794703515
51,117071.965516471
51.1,115573.091102165
51.2,114116.943544159
51.3,112703.285003864
51.4,111331.868894289
51.5,110002.441032085
51.6,108714.740766614
51.7,107468.502084875
51.8,106263.454691211
51.9,105099.325060793
52,103975.837465976
52.1,102892.714974701
52.2,101849.680420192
52.3,100846.457341273
52.4,99882.7708927222
52.5,98958.3487251102
52.6,98072.9218336867
52.7,97226.2253758991
52.8,96417.9994572092
52.9,95647.9898849241
53,94915.948889804
53.1,94221.6358152646
53.2,93564.8177740246
53.3,92945.2702721016
53.4,92362.7778000782
53.5,91817.1343916077
53.6,91308.1441491424
53.7,90835.6217369005
53.8,90399.392841101
53.9,89999.2945975165
54,89635.1759864022
54.1,89306.8981948736
54.2,89014.334946806
54.3,88757.3728003385
54.4,88535.9114130592
54.5,88349.8637749523
54.6,88199.1564091793
54.7,88083.7295407634
54.8,88003.537233236
54.9,87958.5474932961
55,87948.7423435224
55.1,87974.1178631672
55.2,88034.6841970463
55.3,88130.465532531
55.4,88261.5000446305
55.5,88427.8398091455
55.6,88629.5506838572
55.7,88866.7121577087
55.8,89139.4171679238
55.9,89447.7718849987
56,89791.8954654961
56.1,90171.9197725673
56.2,90587.9890641202
56.3,91040.2596485556
56.4,91528.8995079926
56.5,92054.0878889089
56.6,92616.0148601312
56.7,93214.8808381188
56.8,93850.8960795002
56.9,94524.280140839
57,95235.261305626
57.1,95984.0759785215
57.2,96770.968046899
57.3,97596.1882097734
57.4,98459.9932742373
57.5,99362.645419567
57.6,100304.411429203
57.7,101285.561890865
57.8,102306.370365104
57.9,103367.11252267
58,104468.065251097
58.1,105609.505731031
58.2,106791.710482822
58.3,108014.954384044
58.4,109279.509658617
58.5,110585.644838343
58.6,111933.623697699
